regime,rep,n,memory,order,noise_sd,oracle_vwk_mse,empirical_vwk_mse,wiener_mse,monomial_ls_mse,huber_mse,wiener_oracle_ratio,wiener_empirical_ratio,empirical_oracle_ratio,oracle_coef_rmse
centered_exponential_skew,1,1200,3,2,0.25,0.026408641724889787,0.029030492858069936,0.5659419853928648,0.0004025932016274321,0.00046951165947014346,21.43018150227212,19.494742585313823,1.0992800447858357,0.06086572238222616
centered_exponential_skew,2,1200,3,2,0.25,0.07096822212505932,0.08621000451643558,0.7920786022881059,0.00047392809493791797,0.00038536665364976804,11.16103205871939,9.187780545088586,1.2147691168663826,0.08727391077075938
centered_exponential_skew,3,1200,3,2,0.25,0.06604076318857355,0.06373788435589801,0.7534016699885071,0.000521577701189669,0.0005303987868251255,11.40813088178941,11.820311853805526,0.9651294333758702,0.08854721171719336
centered_exponential_skew,4,1200,3,2,0.25,0.1635071538392067,0.08235863827473036,1.2178306771762548,0.0004150806290494797,0.0003420880769722125,7.448179780401977,14.786920991989192,0.5037005191572353,0.10685280377784845
centered_exponential_skew,5,1200,3,2,0.25,0.08201474250835715,0.05981104419864937,0.8638239152424194,0.0009650059792467622,0.0009237915397354711,10.53254437949857,14.442548643247495,0.729271864659634,0.06979970118426057
centered_exponential_skew,6,1200,3,2,0.25,0.03177160438629212,0.021440692453121402,0.5991611895623881,0.0007977069824490051,0.0007135343852801352,18.85838632124277,27.945048457386008,0.6748382043423656,0.05700403886784593
centered_exponential_skew,7,1200,3,2,0.25,0.10235280925518439,0.024971647155412897,0.9750008918413973,0.0005977487366222642,0.0007113167931540322,9.525883060137026,39.04431637101898,0.2439761774701658,0.08360887918426135
centered_exponential_skew,8,1200,3,2,0.25,0.034749520727283156,0.0594685582101917,0.6349270232487751,0.0007058730492831875,0.0007189843124039076,18.271533245932513,10.676684324590898,1.7113490190815983,0.06250131132151283
centered_exponential_skew,9,1200,3,2,0.25,0.10243353337034998,0.09265186788151585,0.6854232893551215,0.00024063475118312873,0.00029369816417913275,6.691395549902231,7.397835629516372,0.9045071944021654,0.0932337262133403
centered_exponential_skew,10,1200,3,2,0.25,0.08874995578890131,0.10301126585759211,0.7370570718006226,0.0006279450913292682,0.0006028307474983528,8.304872551753945,7.155111294521581,1.1606908977240782,0.11674798202206649
centered_exponential_skew,11,1200,3,2,0.25,0.11229161899052187,0.1260052092553168,0.8529694536127845,0.0007280437363691017,0.0006200957316864116,7.596020622739268,6.769318972237597,1.122124788903012,0.08973926064580773
centered_exponential_skew,12,1200,3,2,0.25,0.1140339491030423,0.04859177084588293,1.11133473043355,0.000372897321410477,0.00034696077875817844,9.745648021268963,22.87084234814856,0.4261167067184079,0.08997980995244215
centered_exponential_skew,13,1200,3,2,0.25,0.1303953134821695,0.1250884456015733,0.7976549765888866,0.0007838122700082349,0.0008259918549125042,6.117205866435985,6.376727864454765,0.9593016977460477,0.11461289592692639
centered_exponential_skew,14,1200,3,2,0.25,0.154810904239506,0.12328966553279613,0.9928823626993124,0.0008840655966791074,0.0007670631223037505,6.413516977868928,8.053248894857266,0.7963887695020259,0.13197577700204038
centered_exponential_skew,15,1200,3,2,0.25,0.05710848758143395,0.031964667452419514,0.8451724134296006,0.0004645803039946526,0.0004581575788675349,14.799418601734558,26.440832356152875,0.5597183327056148,0.07079463494644596
centered_exponential_skew,16,1200,3,2,0.25,0.07110672307777138,0.07076198001666088,0.889974507967084,0.0006860249593084475,0.0007180907493578878,12.51603884197693,12.577015337297512,0.9951517515336286,0.08908833527381484
